Sr_no,movieid,userid,rating,title,genres,tag,sentiment
4909,79879,413,3,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,Nudity (Full Frontal),good
4910,80026,413,1,Tekken (2010),Action|Sci-Fi,horrible,poor
4911,80026,413,1,Tekken (2010),Action|Sci-Fi,dull,poor
4912,80026,413,1,Tekken (2010),Action|Sci-Fi,cheesy,poor
4913,80026,413,1,Tekken (2010),Action|Sci-Fi,bad adaptation,poor
4914,80026,413,1,Tekken (2010),Action|Sci-Fi,bad acting,poor
4915,80219,413,4,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,stylized,excellent
4916,80219,413,4,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,satire,excellent
4917,80219,413,4,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,Nudity (Full Frontal - Notable),excellent
4918,80219,413,4,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,gore,excellent
4919,80219,413,4,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,action,excellent
4920,80241,413,3,Going the Distance (2010),Comedy|Romance,soundtrack,good
4921,80241,413,3,Going the Distance (2010),Comedy|Romance,relationships,good
4922,80241,413,3,Going the Distance (2010),Comedy|Romance,Justin Long,good
4923,80241,413,3,Going the Distance (2010),Comedy|Romance,hipsters,good
4924,80241,413,3,Going the Distance (2010),Comedy|Romance,funny moments,good
4925,80241,413,3,Going the Distance (2010),Comedy|Romance,comedy,good
4926,80241,413,3,Going the Distance (2010),Comedy|Romance,boxer rebellion,good
4927,80241,413,3,Going the Distance (2010),Comedy|Romance,boring,good
4928,80489,413,3.5,Town, The (2010),lost my interest,good
4929,80489,413,3.5,Town, The (2010),long,good
4930,80489,413,3.5,Town, The (2010),boring,good
4931,80549,413,3.5,Easy A (2010),Comedy|Romance,witty,good
4932,80549,413,3.5,Easy A (2010),Comedy|Romance,unrealistic,good
4933,80549,413,3.5,Easy A (2010),Comedy|Romance,Penn Badgley,good
4934,80549,413,3.5,Easy A (2010),Comedy|Romance,gay character,good
4935,80549,413,3.5,Easy A (2010),Comedy|Romance,funny,good
4936,80549,413,3.5,Easy A (2010),Comedy|Romance,comedy,good
4937,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,whiney protragonist,one time watch
4938,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,scenery,one time watch
4939,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,relationships,one time watch
4940,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,predictable,one time watch
4941,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,overlong,one time watch
4942,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,nothing happens,one time watch
4943,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,Fancy resorts disguised as exotic locations,one time watch
4944,80551,413,2.5,Eat Pray Love (2010),Drama|Romance,about rich people without real problems,one time watch
4945,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,teenage,good
4946,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,pleasant,good
4947,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,manic pixie dream girl,good
4948,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,generic,good
4949,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,dramedy,good
4950,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,coming of age,good
4951,80693,413,3.5,It's Kind of a Funny Story (2010),Comedy|Drama,bittersweet,good
4952,80862,413,4,Catfish (2010),Documentary|Mystery,true story,excellent
4953,80862,413,4,Catfish (2010),Documentary|Mystery,thriller,excellent
4954,80862,413,4,Catfish (2010),Documentary|Mystery,thought-provoking,excellent
4955,80862,413,4,Catfish (2010),Documentary|Mystery,scary,excellent
4956,80862,413,4,Catfish (2010),Documentary|Mystery,reality,excellent
4957,80862,413,4,Catfish (2010),Documentary|Mystery,morality,excellent
4958,80862,413,4,Catfish (2010),Documentary|Mystery,investigative,excellent
4959,80862,413,4,Catfish (2010),Documentary|Mystery,internet,excellent
4960,80862,413,4,Catfish (2010),Documentary|Mystery,friendship,excellent
4961,80862,413,4,Catfish (2010),Documentary|Mystery,drama,excellent
4962,80862,413,4,Catfish (2010),Documentary|Mystery,documentary,excellent
4963,80862,413,4,Catfish (2010),Documentary|Mystery,controversial,excellent
4964,81270,413,3.5,My Soul to Take (2010),Horror|Thriller,plot holes,good
4965,81270,413,3.5,My Soul to Take (2010),Horror|Thriller,original,good
4966,81270,413,3.5,My Soul to Take (2010),Horror|Thriller,hot girls,good
4967,81417,413,1.5,Paranormal Activity 2 (2010),Horror|IMAX,tedious,poor
4968,81417,413,1.5,Paranormal Activity 2 (2010),Horror|IMAX,predictable,poor
4969,81417,413,1.5,Paranormal Activity 2 (2010),Horror|IMAX,not scary,poor
4970,81562,413,4,127 Hours (2010),Adventure|Drama|Thriller,soundtrack,excellent
4971,81562,413,4,127 Hours (2010),Adventure|Drama|Thriller,psychology,excellent
4972,81562,413,4,127 Hours (2010),Adventure|Drama|Thriller,moving,excellent
4973,81562,413,4,127 Hours (2010),Adventure|Drama|Thriller,James Franco,excellent
4974,81562,413,4,127 Hours (2010),Adventure|Drama|Thriller,intense,excellent
4975,81562,413,4,127 Hours (2010),Adventure|Drama|Thriller,Danny Boyle,excellent
4976,81591,413,3,Black Swan (2010),Drama|Thriller,Winona Ryder,good
4977,81591,413,3,Black Swan (2010),Drama|Thriller,Vincent Cassel,good
4978,81591,413,3,Black Swan (2010),Drama|Thriller,thriller,good
4979,81591,413,3,Black Swan (2010),Drama|Thriller,sex,good
4980,81591,413,3,Black Swan (2010),Drama|Thriller,Natalie Portman,good
4981,81591,413,3,Black Swan (2010),Drama|Thriller,Mila Kunis,good
4982,81591,413,3,Black Swan (2010),Drama|Thriller,intensity,good
4983,81591,413,3,Black Swan (2010),Drama|Thriller,creepy,good
4984,81591,413,3,Black Swan (2010),Drama|Thriller,campy,good
4985,81591,413,3,Black Swan (2010),Drama|Thriller,Barbara Hershey,good
4986,81782,413,3.5,Unstoppable (2010),Action|Drama|Thriller,well-crafted,good
4987,81782,413,3.5,Unstoppable (2010),Action|Drama|Thriller,survival,good
4988,81782,413,3.5,Unstoppable (2010),Action|Drama|Thriller,Rosario Dawson,good
4989,81782,413,3.5,Unstoppable (2010),Action|Drama|Thriller,modern,good
4990,81782,413,3.5,Unstoppable (2010),Action|Drama|Thriller,happy ending,good
4991,81782,413,3.5,Unstoppable (2010),Action|Drama|Thriller,cinematography,good
4992,82041,413,3.5,Loved Ones, The (2009),unexpected,good
4993,82041,413,3.5,Loved Ones, The (2009),small town,good
4994,82041,413,3.5,Loved Ones, The (2009),horror,good
4995,82041,413,3.5,Loved Ones, The (2009),gore,good
4996,82041,413,3.5,Loved Ones, The (2009),discomforting,good
4997,82041,413,3.5,Loved Ones, The (2009),confronting,good
4998,82041,413,3.5,Loved Ones, The (2009),clever,good
4999,82041,413,3.5,Loved Ones, The (2009),cinematography,good
5000,82041,413,3.5,Loved Ones, The (2009),b-grade,good
5001,82041,413,3.5,Loved Ones, The (2009),australian,good
5002,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,uncomfortable,good
5003,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,true story,good
5004,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,tense,good
5005,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,slow,good
5006,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,romance,good
5007,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,realism,good
5008,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,psychology,good
5009,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,Nudity (Topless),good
5010,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,mystery,good
5011,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,lies,good
5012,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,Kirsten Dunst,good
5013,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,drama,good
5014,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,docudrama,good
5015,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,creepy,good
5016,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,corruption,good
5017,82378,413,3,All Good Things (2010),Drama|Mystery|Thriller,awkward,good
5018,82447,413,3.5,Tomorrow, When the War Began (2010),teenage,good
5019,82447,413,3.5,Tomorrow, When the War Began (2010),romance,good
5020,82447,413,3.5,Tomorrow, When the War Began (2010),raw,good
5021,82447,413,3.5,Tomorrow, When the War Began (2010),countryside,good
5022,82447,413,3.5,Tomorrow, When the War Began (2010),caitlin stasey,good
5023,82447,413,3.5,Tomorrow, When the War Began (2010),australian,good
5024,82447,413,3.5,Tomorrow, When the War Began (2010),action,good
5025,84187,413,4,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,visually stunning,excellent
5026,84187,413,4,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,violent,excellent
5027,84187,413,4,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,imagery,excellent
5028,84187,413,4,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,fanservice,excellent
5029,84989,413,4,Italianamerican (1974),Documentary,sweet,excellent
5030,84989,413,4,Italianamerican (1974),Documentary,personal,excellent
5031,84989,413,4,Italianamerican (1974),Documentary,funny,excellent
5032,84989,413,4,Italianamerican (1974),Documentary,documentary,excellent
5033,85414,413,4.5,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,science fiction,excellent
5034,85414,413,4.5,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,mindfuck,excellent
5035,85414,413,4.5,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,intelligent,excellent
5036,85414,413,4.5,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,human story,excellent
5037,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,well-constructed,excellent
5038,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,weird,excellent
5039,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,tense,excellent
5040,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,suspense,excellent
5041,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,supernatural,excellent
5042,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,special effects,excellent
5043,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,scary,excellent
5044,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,paced,excellent
5045,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,no CGI,excellent
5046,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,Leigh Whannell,excellent
5047,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,James Wan,excellent
5048,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,horror,excellent
5049,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,haunted house,excellent
5050,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,gore-free,excellent
5051,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,clever twists,excellent
5052,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,atmospheric,excellent
5053,85788,413,4,Insidious (2010),Fantasy|Horror|Thriller,amazing visuals,excellent
5054,86295,413,4,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,witty,excellent
5055,86295,413,4,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,slasher,excellent
5056,86295,413,4,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,scary,excellent
5057,86320,413,2,Melancholia (2011),Drama|Sci-Fi,slow,one time watch
5058,86320,413,2,Melancholia (2011),Drama|Sci-Fi,pretentious,one time watch
5059,86320,413,2,Melancholia (2011),Drama|Sci-Fi,overlong,one time watch
5060,86320,413,2,Melancholia (2011),Drama|Sci-Fi,boring,one time watch
5061,86320,413,2,Melancholia (2011),Drama|Sci-Fi,bad performances,one time watch
5062,86345,413,4,Louis C.K.: Hilarious (2010),Comedy,hates entitlement,excellent
5063,86377,413,4,Louis C.K.: Shameless (2007),Comedy,touching,excellent
5064,86377,413,4,Louis C.K.: Shameless (2007),Comedy,intelligent,excellent
5065,86377,413,4,Louis C.K.: Shameless (2007),Comedy,got me belly laughing,excellent
5066,86377,413,4,Louis C.K.: Shameless (2007),Comedy,duck vaginas,excellent
5067,86377,413,4,Louis C.K.: Shameless (2007),Comedy,crude,excellent
5068,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),unrealistic,excellent
5069,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),superior sequel,excellent
5070,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),Silly,excellent
5071,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),heist,excellent
5072,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),great cast,excellent
5073,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),funny,excellent
5074,86644,413,4.5,Fast Five (Fast and the Furious 5, The) (2011),direction,excellent
5075,86833,413,4.5,Bridesmaids (2011),Comedy,Rose Byrne,excellent
5076,86833,413,4.5,Bridesmaids (2011),Comedy,Kristen Wiig,excellent
5077,86833,413,4.5,Bridesmaids (2011),Comedy,Judd Apatow,excellent
5078,86833,413,4.5,Bridesmaids (2011),Comedy,good soundtrack,excellent
5079,86833,413,4.5,Bridesmaids (2011),Comedy,flawed characters,excellent
5080,86833,413,4.5,Bridesmaids (2011),Comedy,female driven comedy,excellent
5081,86833,413,4.5,Bridesmaids (2011),Comedy,comedy,excellent
5082,86833,413,4.5,Bridesmaids (2011),Comedy,clever script,excellent
5083,86833,413,4.5,Bridesmaids (2011),Comedy,bittersweet,excellent
5084,86833,413,4.5,Bridesmaids (2011),Comedy,Bechdel Test: pass,excellent
5085,86833,413,4.5,Bridesmaids (2011),Comedy,Bechdel Test - pass,excellent
5086,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,witty,excellent
5087,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,whimsical,excellent
5088,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,understated,excellent
5089,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,thought-provoking,excellent
5090,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,romance,excellent
5091,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,relationships,excellent
5092,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,quirky,excellent
5093,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,pleasant,excellent
5094,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,nostalgia,excellent
5095,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,literate,excellent
5096,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,literary,excellent
5097,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,funny,excellent
5098,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,dialogue,excellent
5099,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,comedy,excellent
5100,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,cinematography,excellent
5101,86882,413,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,bittersweet,excellent
5102,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,visually appealing,excellent
5103,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,violent,excellent
5104,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,stylish,excellent
5105,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,personality clash,excellent
5106,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,Nicholas Hoult,excellent
5107,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,Michael Fassbender,excellent
5108,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,James McAvoy,excellent
5109,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,franchise,excellent
5110,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,ensemble cast,excellent
5111,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,comic book,excellent
5112,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,civil rights,excellent
5113,87232,413,4,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,cgi,excellent
5114,87405,413,2.5,Daydream Nation (2010),Drama|Romance,surreal,one time watch
5115,87405,413,2.5,Daydream Nation (2010),Drama|Romance,some funny moments,one time watch
5116,87405,413,2.5,Daydream Nation (2010),Drama|Romance,sociopathic,one time watch
5117,87405,413,2.5,Daydream Nation (2010),Drama|Romance,silly,one time watch
5118,87405,413,2.5,Daydream Nation (2010),Drama|Romance,quirky,one time watch
5119,87405,413,2.5,Daydream Nation (2010),Drama|Romance,mystery,one time watch
5120,87405,413,2.5,Daydream Nation (2010),Drama|Romance,indie,one time watch
5121,87405,413,2.5,Daydream Nation (2010),Drama|Romance,drugs,one time watch
5122,87405,413,2.5,Daydream Nation (2010),Drama|Romance,dark comedy,one time watch
5123,87405,413,2.5,Daydream Nation (2010),Drama|Romance,crazy,one time watch
5124,87405,413,2.5,Daydream Nation (2010),Drama|Romance,angst,one time watch
5125,87869,413,2,Horrible Bosses (2011),Comedy|Crime,sexism,one time watch
5126,87869,413,2,Horrible Bosses (2011),Comedy|Crime,offensive,one time watch
5127,87869,413,2,Horrible Bosses (2011),Comedy|Crime,misogynistic,one time watch
5128,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,weird presentation,good
5129,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,soundtrack,good
5130,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,shoegaze,good
5131,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,self-congratulatory,good
5132,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,one-sided,good
5133,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,no dissenting voices,good
5134,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,music,good
5135,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,documentary,good
5136,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,britpop,good
5137,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,british scene,good
5138,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,bands,good
5139,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,artsy,good
5140,88094,413,3.5,Upside Down: The Creation Records Story (2010),Documentary,90s,good
5141,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,violence,good
5142,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,tense,good
5143,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,soundtrack,good
5144,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,slow,good
5145,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,Ryan Gosling,good
5146,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,little dialogue,good
5147,88129,413,3.5,Drive (2011),Crime|Drama|Film-Noir|Thriller,falling in love,good
